,feature importance,biomolecule
3181,0.0,DTL
3182,0.0,DTNA
3183,0.0,DTNB
3184,0.0,DTNBP1
3185,0.0,DTWD1
3186,0.0,DTWD2
3187,0.0,DTX1
3188,0.0,DTX2
3189,0.0004759962118452689,DTX3
3190,0.0,DTX3L
3191,0.00025629496402877695,DTX4
3192,0.0,DTYMK
3193,0.0,DUS1L
3194,0.0,DUS2
3195,0.0,DUS3L
3196,0.0,DUS4L
3197,0.0,DUS4L-BCAP29
3198,0.0,DUSP1
3199,0.0,DUSP10
3200,0.0,DUSP11
3201,0.0,DUSP12
3202,0.0004096262160778289,DUSP13
3203,0.0,DUSP14
3204,0.0,DUSP16
3205,0.0,DUSP18
3206,0.0,DUSP19
3207,0.0,DUSP2
3208,0.0,DUSP22
3209,0.0,DUSP23
3210,0.0,DUSP28
3211,0.0,DUSP3
3212,0.0,DUSP4
3213,0.0,DUSP5
3214,0.0,DUSP6
3215,0.0,DUSP7
3216,0.0,DUSP8
3217,0.0,DUT
3218,0.0,DVL1
3219,0.0,DVL2
3220,0.0,DVL3
3221,0.0,DXO
3222,0.0,DYM
3223,0.0,DYNC1H1
3224,0.0,DYNC1I1
3225,0.0,DYNC1I2
3226,0.0003713425817979812,DYNC1LI1
3227,0.0,DYNC1LI2
3228,0.0,DYNC2H1
3229,0.0,DYNC2I1
3230,0.0,DYNC2I2
3231,0.0,DYNC2LI1
3232,0.0,DYNLL1
3233,0.0,DYNLL2
3234,0.0007740967862888107,DYNLRB1
3235,0.0018244609164420485,DYNLT1
3236,0.0,DYNLT3
3237,0.0,DYRK1A
3238,0.0,DYRK1B
3239,0.00026119402985074624,DYRK2
3240,0.0,DYRK3
3241,0.0,DYRK4
3242,0.0,DYSF
3243,0.0,DZANK1
3244,0.0,DZIP1L
3245,0.0,DZIP3
3246,0.0,E2F1
3247,0.0,E2F2
3248,0.0,E2F3
3249,0.0004487029679831736,E2F4
3250,0.0,E2F5
3251,0.0,E2F6
3252,0.0,E2F7
3253,0.0,E2F8
3254,0.0,E4F1
3255,0.0,EAF1
3256,0.0,EAF2
3257,0.0,EAPP
3258,0.0011986272143179354,EARS2
3259,0.0,EBAG9
3260,0.0,EBF1
3261,0.0,EBF4
3262,0.0,EBLN2
3263,0.0,EBNA1BP2
3264,0.0,EBP
3265,0.0,EBPL
3266,0.0006588860989569906,ECD
3267,0.0,ECE1
3268,0.0,ECH1
3269,0.0,ECHDC1
3270,0.0,ECHDC2
3271,0.0015855529421908638,ECHDC3
3272,0.0,ECHS1
3273,0.0,ECI1
3274,0.0,ECI2
3275,0.0,ECM1
3276,0.0,ECPAS
3277,0.0,ECSIT
3278,0.0,ECT2
3279,0.0,EDA
3280,0.0,EDAR
3281,0.0,EDARADD
3282,0.0,EDC3
3283,0.0,EDC4
3284,0.0,EDEM1
3285,0.0,EDEM2
3286,0.0,EDEM3
3287,0.0,EDF1
3288,0.0,EDN1
3289,0.0,EDNRB
3290,0.0,EDRF1
3291,0.0,EEA1
3292,0.0,EED
3293,0.0,EEF1A1
3294,0.0005015514977920992,EEF1AKMT1
3295,0.0,EEF1AKMT2
3296,0.0002011313639220616,EEF1AKMT3
3297,0.0,EEF1AKMT4
3298,0.0,EEF1AKNMT
3299,0.0,EEF1B2
3300,0.0,EEF1D
3301,0.00022930998540754644,EEF1E1
3302,0.0,EEF1G
3303,0.0,EEF2
3304,0.0,EEF2K
3305,0.0,EEF2KMT
3306,0.0,EEFSEC
3307,0.0,EEPD1
3308,0.0,EFCAB11
3309,0.0,EFCAB12
3310,0.0,EFCAB13
3311,0.0,EFCAB14
3312,0.0,EFCAB2
3313,0.0,EFCAB5
3314,0.0,EFCAB7
3315,0.0,EFCAB8
3316,0.00024403884284915353,EFEMP2
3317,0.0,EFHC1
3318,0.0,EFHC2
3319,0.0,EFHD2
3320,0.0,EFL1
3321,0.0,EFNA1
3322,0.0,EFNA3
3323,0.0,EFNA4
3324,0.0,EFNA5
3325,0.0,EFNB1
3326,0.0,EFNB2
3327,0.0,EFR3A
3328,0.0,EFR3B
3329,0.0,EFTUD2
3330,0.0,EGF
3331,0.0,EGFL7
3332,0.0,EGFL8
3333,0.0,EGLN1
3334,0.0,EGLN2
3335,0.0,EGLN3
3336,0.0,EGR1
3337,0.0,EGR2
3338,0.0,EGR3
3339,0.0,EHBP1
3340,0.0,EHBP1L1
3341,0.0,EHD1
3342,0.0,EHD2
3343,0.0016650116305959484,EHD3
3344,0.0,EHD4
3345,0.0004126370083816891,EHHADH
3346,0.00047196314192605906,EHMT1
3347,0.0,EHMT2
3348,0.0,EI24
3349,0.0,EID1
3350,0.0,EID2
3351,0.0008319449897598607,EID2B
3352,0.0,EID3
3353,0.0,EIF1
3354,0.0,EIF1AD
3355,0.000761529401105373,EIF1AX
3356,0.0,EIF1AY
3357,0.0018154373927958833,EIF1B
3358,0.0,EIF2A
3359,0.0,EIF2AK1
3360,0.0,EIF2AK2
3361,0.0,EIF2AK3
3362,0.0,EIF2AK4
3363,0.0,EIF2B1
3364,0.0,EIF2B2
3365,0.0,EIF2B3
3366,0.00037336078482588,EIF2B4
3367,0.0,EIF2B5
3368,0.0,EIF2D
3369,0.0,EIF2S1
3370,0.0,EIF2S2
3371,0.0004084333932116857,EIF2S3
3372,0.0007042443296653935,EIF3A
3373,0.0,EIF3B
3374,0.0,EIF3C
3375,0.0,EIF3CL
3376,0.0,EIF3D
3377,0.0,EIF3E
3378,0.0,EIF3F
3379,0.0,EIF3G
3380,0.0,EIF3H
3381,0.0,EIF3I
3382,0.0010583623693379794,EIF3J
3383,0.0,EIF3K
3384,0.0,EIF3L
3385,0.0,EIF3M
3386,0.0,EIF4A1
3387,0.0,EIF4A2
3388,0.0,EIF4A3
3389,0.0,EIF4B
3390,0.0,EIF4E
3391,0.0,EIF4E2
3392,0.0,EIF4E3
3393,0.0,EIF4EBP1
3394,0.0,EIF4EBP2
3395,0.0,EIF4EBP3
3396,0.0008654886008282315,EIF4ENIF1
3397,0.0,EIF4G1
3398,0.0,EIF4G2
3399,0.0,EIF4G3
3400,0.0,EIF4H
3401,0.0,EIF5
3402,0.0,EIF5A
3403,0.0005250875145857643,EIF5A2
3404,0.0,EIF5AL1
3405,0.0,EIF5B
3406,0.0,EIF6
3407,0.00012193556667950205,EIPR1
3408,0.0,ELAC1
3409,0.0,ELAC2
3410,0.0,ELANE
3411,0.0006033940917661848,ELAPOR1
3412,0.0,ELAPOR2
3413,0.0,ELAVL1
3414,0.0,ELF1
3415,0.0,ELF2
3416,0.0,ELF3
3417,0.0,ELF4
3418,0.0,ELK1
3419,0.0,ELK3
3420,0.0,ELK4
3421,0.0,ELL
3422,0.0,ELL2
3423,0.0,ELL3
3424,0.00026176183163479,ELMO1
3425,0.0,ELMO2
3426,0.0,ELMO3
3427,0.0,ELMOD1
3428,0.0,ELMOD2
3429,0.0,ELMOD3
3430,0.0,ELOA
3431,0.0,ELOB
3432,0.0,ELOC
3433,0.0,ELOF1
3434,0.00029043528070068434,ELOVL1
3435,0.0,ELOVL3
3436,0.0002332066660221758,ELOVL4
3437,0.0,ELOVL5
3438,0.0,ELOVL6
3439,0.0,ELOVL7
3440,0.0,ELP1
3441,0.0,ELP2
3442,0.0,ELP3
3443,0.001457839120120767,ELP4
3444,0.0,ELP5
3445,0.0,ELP6
3446,0.0,EMB
3447,0.0,EMC1
3448,0.0,EMC10
3449,0.0,EMC2
3450,0.0,EMC3
3451,0.0,EMC4
3452,0.0003384032016057468,EMC6
3453,0.0,EMC7
3454,0.0,EMC8
3455,0.000460287679799875,EMC9
3456,0.0,EMD
3457,0.0,EME1
3458,0.0,EMG1
3459,0.0,EMID1
3460,0.0,EMILIN1
3461,0.0,EMILIN2
3462,0.0,EML2
3463,0.0,EML3
3464,0.0,EML4
3465,0.0,EML5
3466,0.0016090056828961328,EML6
3467,0.0,EMP1
3468,0.0,EMP2
3469,0.0,EMP3
3470,0.0,EMSY
3471,0.0,ENAH
3472,0.0,ENC1
3473,0.0,ENDOD1
3474,0.0,ENDOG
3475,0.0,ENDOV
3476,0.0,ENG
3477,0.0,ENGASE
3478,0.0,ENHO
3479,0.0,ENKD1
3480,0.0,ENKUR
3481,0.0,ENO1
3482,0.0,ENO2
3483,0.0,ENO3
3484,0.0,ENOPH1
3485,0.0,ENOSF1
3486,0.0,ENOX2
3487,0.0,ENPEP
3488,0.0,ENPP2
3489,0.0016274888715833602,ENPP3
3490,0.0,ENPP4
3491,0.0,ENPP5
3492,0.0,ENSA
3493,0.0,ENTPD1
3494,0.0,ENTPD2
3495,0.0,ENTPD4
3496,0.0003360883240115503,ENTPD5
3497,0.0,ENTPD6
3498,0.0,ENTPD7
3499,0.0,ENTR1
3500,0.0,ENY2
3501,0.0,EOGT
3502,0.0,EOLA1
3503,0.0,EOLA2
3504,0.0,EOMES
3505,0.0,EP300
3506,0.0,EP400
3507,0.0005000565930956424,EPAS1
3508,0.0,EPB41
3509,0.000748744815542458,EPB41L2
3510,0.0002780645080748439,EPB41L3
3511,0.0,EPB41L4A
3512,0.0,EPB41L5
3513,0.0,EPB42
3514,0.0004861111111111111,EPC1
3515,0.0,EPC2
3516,0.0,EPCAM
3517,0.0002484364891093379,EPDR1
3518,0.0,EPG5
3519,0.0,EPHA1
3520,0.0,EPHA10
3521,0.0,EPHA4
3522,0.0,EPHA6
3523,0.0,EPHB1
3524,0.0,EPHB2
3525,0.0,EPHB3
3526,0.0,EPHB4
3527,0.0,EPHB6
3528,0.0,EPHX1
3529,0.0,EPHX2
3530,0.00026104433252888636,EPM2A
3531,0.0,EPM2AIP1
3532,0.0,EPN1
3533,0.0,EPN2
3534,0.0,EPOP
3535,0.0,EPOR
3536,0.0,EPPK1
3537,0.0,EPRS1
3538,0.0,EPS15
3539,0.0,EPS15L1
3540,0.0,EPS8
3541,0.0,EPS8L1
3542,0.0,EPS8L2
3543,0.0,EPSTI1
3544,0.0,ERAL1
3545,0.0,ERAP1
3546,0.0,ERAP2
3547,0.0,ERBB2
3548,0.0,ERBIN
3549,0.0,ERC1
3550,0.0,ERCC1
3551,0.0,ERCC2
3552,0.0,ERCC3
3553,0.0,ERCC4
3554,0.0,ERCC5
3555,0.0,ERCC6
3556,0.0,ERCC6L
3557,0.0,ERCC6L2
3558,0.0,ERCC8
3559,0.0,EREG
3560,0.0,ERF
3561,0.0,ERFE
3562,0.0,ERFL
3563,0.0,ERG
3564,0.0005218891524692688,ERG28
3565,0.0,ERGIC1
3566,0.0,ERGIC2
3567,0.0,ERGIC3
3568,0.0,ERH
3569,0.0,ERI1
3570,0.0,ERI2
3571,0.0,ERI3
3572,0.0,ERICH1
3573,0.0,ERLEC1
3574,0.002474539206497969,ERLIN1
3575,0.0,ERLIN2
3576,0.0,ERMAP
3577,0.0,ERMARD
3578,0.0,ERMN
3579,0.0,ERMP1
3580,0.0,ERN1
3581,0.0,ERO1A
3582,0.0,ERO1B
3583,0.0,ERP27
3584,0.0,ERP29
3585,0.0,ERP44
3586,0.0,ERRFI1
3587,0.0,ERV3-1
3588,0.0,ERV3-1-ZNF117
3589,0.0,ERVW-1
3590,0.00026862026862026884,ESAM
3591,0.0,ESCO1
3592,0.0,ESCO2
3593,0.0,ESD
3594,0.0,ESF1
3595,0.0,ESM1
3596,0.0,ESPL1
3597,0.000670079106561191,ESR1
3598,0.0,ESR2
3599,0.00021333333333333328,ESRRA
3600,0.0,ESS2
3601,0.0,ESYT1
3602,0.0,ESYT2
3603,0.0,ETAA1
3604,0.0,ETF1
3605,0.0,ETFA
3606,0.0,ETFB
3607,0.0,ETFBKMT
3608,0.0,ETFDH
3609,0.0,ETFRF1
3610,0.0,ETHE1
3611,0.0,ETNK1
3612,0.0,ETNK2
3613,0.0014185555860219967,ETS1
3614,0.00041450777202072534,ETS2
3615,0.0,ETV3
3616,0.0,ETV5
3617,0.0,ETV6
3618,0.0,ETV7
3619,0.0,EVA1B
3620,0.0,EVA1C
3621,0.0,EVC
3622,0.00038913209644916966,EVC2
3623,0.0,EVI2A
3624,0.0,EVI2B
3625,0.0,EVI5
3626,0.0,EVI5L
3627,0.0,EVL
3628,0.0,EWSR1
3629,0.0,EXD1
3630,0.0,EXD2
3631,0.0,EXD3
3632,0.0,EXO1
3633,0.0,EXO5
3634,0.0,EXOC1
3635,0.0,EXOC2
3636,0.0,EXOC3
3637,0.0,EXOC3L2
3638,0.0,EXOC4
3639,0.0,EXOC5
3640,0.0,EXOC6
3641,0.0,EXOC6B
3642,0.0,EXOC7
3643,0.0,EXOC8
3644,0.0008728205885764232,EXOG
3645,0.0,EXOSC1
3646,0.0,EXOSC10
3647,0.0,EXOSC2
3648,0.0,EXOSC3
3649,0.0,EXOSC4
3650,0.0,EXOSC5
3651,0.0,EXOSC6
3652,0.0,EXOSC7
3653,0.0,EXOSC8
3654,0.0,EXOSC9
3655,0.0008932640597940024,EXPH5
3656,0.0,EXT1
3657,0.0,EXT2
3658,0.0,EXTL2
3659,0.0,EXTL3
3660,0.0,EYA3
3661,0.0,EYS
3662,0.0,EZH1
3663,0.0,EZH2
3664,0.0,EZR
3665,0.0,F11R
3666,0.0,F12
3667,0.0,F13A1
3668,0.0,F2R
3669,0.0,F2RL1
3670,0.0,F2RL3
3671,0.0,F5
3672,0.0,F8
3673,0.0,F8A1
3674,0.0,F8A3
3675,0.0,FAAH
3676,0.0,FAAH2
3677,0.0,FAAP100
3678,0.0,FAAP20
3679,0.0,FAAP24
3680,0.0,FABP2
3681,0.0,FABP5
3682,0.0006173469387755102,FADD
3683,0.00026244857426585306,FADS1
3684,0.0,FADS2
3685,0.0,FADS3
3686,0.0,FAF1
3687,0.0002398081534772182,FAF2
3688,0.0,FAH
3689,0.0,FAHD1
3690,0.0,FAHD2A
3691,0.0,FAHD2B
3692,0.0,FAIM
3693,0.0,FAM102A
3694,0.0,FAM102B
3695,0.0,FAM104A
3696,0.0,FAM104B
3697,0.0,FAM106A
3698,0.0,FAM107B
3699,0.0,FAM110A
3700,0.0,FAM110B
3701,0.0,FAM110C
3702,0.0,FAM110D
3703,0.0,FAM111A
3704,0.0,FAM111B
3705,0.0,FAM114A1
3706,0.0,FAM114A2
3707,0.0,FAM117A
3708,0.0,FAM117B
3709,0.0,FAM118A
3710,0.00025341130604288487,FAM118B
3711,0.0,FAM120A
3712,0.0,FAM120AOS
3713,0.0,FAM120B
3714,0.0,FAM120C
3715,0.0,FAM122A
3716,0.0,FAM122B
3717,0.0,FAM122C
3718,0.0,FAM124B
3719,0.0,FAM126A
3720,0.0,FAM126B
3721,0.0,FAM131A
3722,0.0,FAM131B
3723,0.0,FAM133B
3724,0.0,FAM135A
3725,0.0,FAM136A
3726,0.0,FAM13A
3727,0.0,FAM13B
3728,0.0,FAM149B1
3729,0.0,FAM151B
3730,0.0,FAM156A
3731,0.000749431113654635,FAM156B
3732,0.0011340391758988039,FAM160A1
3733,0.0,FAM160A2
3734,0.0,FAM160B1
3735,0.0,FAM160B2
3736,0.0,FAM161A
3737,0.0,FAM161B
3738,0.0,FAM162A
3739,0.0,FAM167A
3740,0.0,FAM168A
3741,0.0,FAM168B
3742,0.0,FAM169A
3743,0.0,FAM169B
3744,0.0,FAM171A1
3745,0.0,FAM172A
3746,0.0,FAM174A
3747,0.0,FAM174B
3748,0.0,FAM174C
3749,0.0,FAM177A1
3750,0.0003185703185703185,FAM177B
3751,0.0,FAM184A
3752,0.0010718148041073744,FAM185A
3753,0.0,FAM189B
3754,0.0,FAM193A
3755,0.0,FAM193B
3756,0.0,FAM199X
3757,0.0,FAM200A
3758,0.0,FAM200B
3759,0.0,FAM204A
3760,0.00029738301379448695,FAM207A
3761,0.0,FAM209A
3762,0.0,FAM209B
3763,0.0,FAM20A
3764,0.0,FAM20B
3765,0.0,FAM20C
3766,0.0021260212701839924,FAM210A
3767,0.0,FAM210B
3768,0.0,FAM214A
3769,0.0,FAM214B
3770,0.0006038820992092015,FAM216A
3771,0.0,FAM217B
3772,0.0,FAM219A
3773,0.0,FAM219B
3774,0.0,FAM220A
3775,0.0,FAM221A
3776,0.0,FAM222B
3777,0.0,FAM227A
3778,0.0005852340936374549,FAM227B
3779,0.0013133640552995393,FAM228B
3780,0.0,FAM229B
3781,0.0,FAM234A
3782,0.0,FAM234B
3783,0.0,FAM241A
3784,0.0,FAM241B
3785,0.0,FAM24B
3786,0.0,FAM32A
3787,0.0,FAM3A
3788,0.0,FAM3B
3789,0.001215873044562732,FAM3C
3790,0.0,FAM43A
3791,0.0,FAM47E-STBD1
3792,0.0,FAM50A
3793,0.0,FAM50B
3794,0.0,FAM53B
3795,0.0,FAM53C
3796,0.0,FAM71F2
3797,0.0,FAM72A
3798,0.0,FAM72B
3799,0.0,FAM72C
3800,0.0,FAM72D
3801,0.0,FAM76A
3802,0.0,FAM76B
3803,0.0,FAM78A
3804,0.0,FAM81B
3805,0.0,FAM83D
3806,0.0,FAM83F
3807,0.0,FAM83G
3808,0.0,FAM83H
3809,0.0,FAM86B1
3810,0.0,FAM89A
3811,0.0,FAM89B
3812,0.0,FAM8A1
3813,0.0,FAM90A1
3814,0.0,FAM91A1
3815,0.0,FAM98A
3816,0.0,FAM98B
3817,0.0,FAM98C
3818,0.0,FAN1
3819,0.0,FANCA
3820,0.00027931556081690174,FANCB
3821,0.0,FANCC
3822,0.0,FANCD2
3823,0.000947689930533476,FANCE
3824,0.0,FANCF
3825,0.0,FANCG
3826,0.0,FANCI
3827,0.0,FANCL
3828,0.0,FANCM
3829,0.0,FAP
3830,0.0,FAR1
3831,0.0,FAR2
3832,0.0,FARP1
3833,0.0,FARP2
3834,0.0,FARS2
3835,0.0,FARSA
3836,0.0,FARSB
3837,0.0,FAS
3838,0.0,FASLG
3839,0.0,FASN
3840,0.0,FASTK
3841,0.0,FASTKD1
3842,0.0,FASTKD2
3843,0.0,FASTKD3
3844,0.0,FASTKD5
3845,0.0,FAT2
3846,0.0,FAU
3847,0.0,FAXC
3848,0.0,FAXDC2
3849,0.0,FBF1
3850,0.0,FBH1
3851,0.0,FBL
3852,0.0,FBLIM1
3853,0.0,FBLN5
3854,0.0,FBLN7
3855,0.0,FBN1
3856,0.0004773968504538452,FBN2
3857,0.0,FBP1
3858,0.0,FBRS
3859,0.0,FBRSL1
3860,0.0,FBXL12
3861,0.0,FBXL13
3862,0.0,FBXL14
3863,0.0,FBXL15
3864,0.0,FBXL16
3865,0.00024303373140582434,FBXL17
3866,0.0,FBXL18
3867,0.0,FBXL19
3868,0.0004208557400046763,FBXL2
3869,0.0,FBXL20
3870,0.0,FBXL22
3871,0.0,FBXL3
3872,0.0007853545418312259,FBXL4
3873,0.0,FBXL5
3874,0.0,FBXL6
3875,0.0,FBXL8
3876,0.0,FBXO10
3877,0.0,FBXO11
3878,7.257464604740325e-05,FBXO17
3879,0.00012397609032543713,FBXO2
3880,0.0,FBXO21
3881,0.0,FBXO22
3882,0.0,FBXO24
3883,0.0,FBXO25
3884,0.0,FBXO27
3885,0.0,FBXO28
3886,0.0,FBXO3
3887,0.0,FBXO30
3888,0.0,FBXO31
3889,0.0,FBXO32
3890,0.0,FBXO33
3891,0.0004240165631469979,FBXO34
3892,0.0,FBXO36
3893,0.0,FBXO38
3894,0.0,FBXO39
3895,0.0,FBXO4
3896,0.0,FBXO40
3897,0.0,FBXO41
3898,0.0,FBXO42
3899,0.0,FBXO44
3900,0.0,FBXO45
3901,0.0,FBXO46
3902,0.0,FBXO48
3903,0.0,FBXO5
3904,0.0,FBXO6
3905,0.0002475701448743812,FBXO7
3906,0.0,FBXO8
3907,0.0,FBXO9
3908,0.0,FBXW11
3909,0.0,FBXW2
3910,0.0,FBXW4
3911,0.0,FBXW5
3912,0.0,FBXW7
3913,0.0,FBXW8
3914,0.00048613391716839996,FBXW9
3915,0.0,FCAR
3916,0.0006127306381638257,FCER1A
3917,0.0,FCER1G
3918,0.0,FCER2
3919,0.0,FCF1
3920,0.0,FCGBP
3921,0.0,FCGR1A
3922,0.0,FCGR2A
3923,0.0,FCGR2B
3924,0.0,FCGR2C
3925,0.0,FCGR3A
3926,0.0,FCGR3B
3927,0.0,FCGRT
3928,0.0,FCHO1
3929,0.0,FCHO2
3930,0.0,FCHSD1
3931,0.0,FCHSD2
3932,0.0,FCMR
3933,0.0,FCN1
3934,0.0,FCRL1
3935,0.000486050354816759,FCRL2
3936,0.0,FCRL3
3937,0.00028536041615060683,FCRL5
3938,0.00034386417365140775,FCRL6
3939,0.000640951581805263,FCRLA
3940,0.0,FCRLB
3941,0.0,FCSK
3942,0.0004905701135488636,FDFT1
3943,0.0,FDPS
3944,0.0,FDX1
3945,0.0,FDX2
3946,0.0019445323469600548,FDXACB1
3947,0.0014822710625226549,FDXR
3948,0.0,FECH
3949,0.0,FEM1A
3950,0.0,FEM1B
3951,0.0,FEM1C
3952,0.0,FEN1
3953,0.0,FER
3954,0.0,FERMT3
3955,0.0,FES
3956,0.0,FEZ1
3957,0.0,FEZ2
3958,0.0,FFAR2
3959,0.0,FFAR3
3960,0.0,FFAR4
3961,0.0,FGD2
3962,0.0,FGD3
3963,0.0,FGD4
3964,0.0,FGD6
3965,0.0,FGF11
3966,0.0,FGF13
3967,0.0,FGF2
3968,0.0,FGF5
3969,0.0,FGF7
3970,0.0,FGFBP2
3971,0.0002801724137931035,FGFBP3
3972,0.0,FGFR1
3973,0.0,FGFR1OP2
3974,0.0,FGFR2
3975,0.0,FGFR4
3976,0.0,FGFRL1
3977,0.0,FGGY
3978,0.0,FGL2
3979,0.0,FGR
3980,0.0,FH
3981,0.0,FHDC1
3982,0.0,FHIT
3983,0.0003610216016231054,FHL1
3984,0.0,FHL2
3985,0.0002352618268080852,FHL3
3986,0.0,FHOD1
3987,0.0,FIBP
3988,0.0,FICD
3989,0.0,FIG4
3990,0.003138169212849541,FIGNL1
3991,0.0,FIGNL2
3992,0.0,FILIP1L
3993,0.0,FIP1L1
3994,0.0,FIS1
3995,0.0,FITM1
3996,0.000483946021405305,FITM2
3997,0.0,FIZ1
3998,0.0,FKBP11
3999,0.00013675623800383854,FKBP14
4000,0.0,FKBP15
4001,0.0,FKBP1A
4002,0.0,FKBP1B
4003,0.0,FKBP2
4004,0.00024761130886327194,FKBP3
4005,0.0,FKBP4
4006,0.0,FKBP5
4007,0.0,FKBP7
4008,0.0,FKBP8
4009,0.0,FKBP9
4010,0.0,FKBPL
4011,0.0,FKRP
4012,0.0,FKTN
4013,0.0,FLACC1
4014,0.0,FLAD1
4015,0.0,FLCN
4016,0.00012051237195560466,FLI1
4017,0.0,FLII
4018,0.0,FLJ44635
4019,0.0,FLNA
4020,0.0,FLNB
4021,0.0,FLOT1
4022,0.0,FLOT2
4023,0.0,FLRT2
4024,0.0,FLT1
4025,0.002226471467777783,FLT3
4026,0.0,FLT3LG
4027,0.0,FLT4
4028,0.0003552003552003552,FLVCR1
4029,0.0,FLVCR2
4030,0.0,FLYWCH1
4031,0.0,FLYWCH2
4032,0.0,FMC1
4033,0.0,FMC1-LUC7L2
4034,0.0,FMN1
4035,0.0,FMNL1
4036,0.0,FMNL2
4037,0.0017180198950005811,FMNL3
4038,0.0,FMO4
4039,0.0,FMO5
4040,0.0,FMR1
4041,0.0,FN1
4042,0.0,FN3K
4043,0.0,FN3KRP
4044,0.0,FNBP1
4045,0.0,FNBP1L
4046,0.0,FNBP4
4047,0.0,FNDC10
4048,0.0,FNDC3A
4049,0.0,FNDC3B
4050,0.0,FNIP1
4051,0.0,FNIP2
4052,0.0,FNTA
4053,0.0,FNTB
4054,0.0,FOCAD
4055,0.0,FOLR2
4056,0.0,FOLR3
4057,0.0,FOS
4058,0.0,FOSB
4059,0.0,FOSL1
4060,0.0,FOSL2
4061,0.002688950794932746,FOXC1
4062,0.0,FOXD2
4063,0.0,FOXH1
4064,0.0,FOXJ2
4065,0.0,FOXJ3
4066,0.0,FOXK1
4067,0.0,FOXK2
4068,0.0009052942681518111,FOXM1
4069,0.0,FOXN2
4070,0.0,FOXN3
4071,0.000714066837734223,FOXO1
4072,0.0,FOXO3
4073,0.0,FOXO3B
4074,0.0,FOXO4
4075,0.0,FOXP1
4076,0.0015618950617379854,FOXP3
4077,0.0,FOXP4
4078,0.0,FOXRED1
4079,0.0,FOXRED2
4080,0.0,FPGS
4081,0.0,FPGT
4082,0.0,FPR1
4083,0.0,FPR2
4084,0.0,FPR3
4085,0.0,FRA10AC1
4086,0.0,FRAT1
4087,0.0,FRAT2
4088,0.0,FRG1
4089,0.0,FRK
4090,0.0004996945125594313,FRMD3
4091,0.0,FRMD4A
4092,0.0,FRMD4B
4093,0.0,FRMD8
4094,0.0,FRMPD3
4095,0.0002580645161290321,FRRS1
4096,0.0,FRS2
4097,0.0,FRS3
4098,0.0,FRY
4099,0.0002635993290198897,FRYL
4100,0.0,FSBP
4101,0.0,FSCN1
4102,0.0,FSD1
4103,0.0,FSD1L
4104,0.0,FSD2
4105,0.0,FSTL1
4106,0.0,FSTL3
4107,0.0,FSTL4
4108,0.0,FTCDNL1
4109,0.0,FTH1
4110,0.0,FTL
4111,0.0,FTO
4112,0.0002404026744797536,FTSJ1
4113,0.0,FTSJ3
4114,0.0,FUBP1
4115,0.0,FUBP3
4116,0.0,FUCA1
4117,0.0,FUCA2
4118,0.0,FUNDC1
4119,0.0,FUNDC2
4120,0.0,FUOM
4121,0.0007580317561426526,FURIN
4122,0.0,FUS
4123,0.0,FUT1
4124,0.0,FUT10
4125,0.0,FUT11
4126,0.0,FUT2
4127,0.0,FUT4
4128,0.0,FUT6
4129,0.00025341315847825387,FUT7
4130,0.0,FUT8
4131,0.0,FUZ
4132,0.0,FXN
4133,0.0,FXR1
4134,0.0,FXR2
4135,0.0,FXYD5
4136,0.0,FXYD6
4137,0.0,FYB1
4138,0.0,FYCO1
4139,0.0,FYN
4140,0.0,FYTTD1
4141,0.000673369184007482,FZD1
4142,0.0,FZD2
4143,0.0,FZD3
4144,0.0,FZD4
4145,0.0,FZD5
4146,0.0,FZD6
4147,0.0,FZR1
4148,0.0,G0S2
4149,0.0,G2E3
4150,0.0,G3BP1
4151,0.0,G3BP2
4152,0.0,G6PC3
4153,0.0009490160183066365,G6PD
4154,0.0,GAA
4155,0.0,GAB1
4156,0.0,GAB2
4157,0.0,GAB3
4158,0.0,GABARAP
4159,0.0,GABARAPL1
4160,0.001637426900584796,GABARAPL2
4161,0.0,GABBR1
4162,0.0,GABPA
4163,0.0,GABPB1
4164,0.0,GABPB2
4165,0.0,GABRR2
4166,0.0,GADD45A
4167,0.0,GADD45B
4168,0.0,GADD45G
4169,0.0,GADD45GIP1
4170,0.0,GAK
4171,0.0004015099519560743,GAL3ST4
4172,0.0,GALC
4173,0.0,GALE
4174,0.0,GALK1
4175,0.0,GALK2
4176,0.0,GALM
4177,0.0,GALNS
4178,0.0,GALNT1
4179,0.0,GALNT10
4180,0.0,GALNT11
4181,0.0,GALNT12
4182,0.0,GALNT14
4183,0.0,GALNT16
4184,0.0,GALNT2
4185,0.0,GALNT3
4186,0.0,GALNT4
4187,0.0,GALNT6
4188,0.0,GALNT7
4189,0.0,GALT
4190,0.0,GAMT
4191,0.0,GAN
4192,0.0,GANAB
4193,0.0,GANC
4194,0.0,GAPDH
4195,0.0,GAPT
4196,0.0,GAPVD1
4197,0.0,GAR1
4198,0.0,GAREM2
4199,0.0,GARRE1
4200,0.0,GARS1
4201,0.0,GART
4202,0.0,GAS2L1
4203,0.0,GAS2L3
4204,0.0,GAS6
4205,0.0,GAS7
4206,0.0,GAS8
4207,0.0,GASK1B
4208,0.0,GATA1
4209,0.0,GATA2
4210,0.0,GATA3
4211,0.0,GATAD1
4212,0.0,GATAD2A
4213,0.0,GATAD2B
4214,6.775297266167567e-05,GATB
4215,0.0,GATC
4216,0.0,GATD1
