,feature importance,biomolecule
164,0.0,P00742
165,0.0,P00747
166,0.00042538107054236086,P00748
167,0.0,P00915;E5RHP7;E5RH81;E5RIF9;E5RG43;E5RFE7;E5RFL2
168,0.0,P00918
169,0.0,P00966;Q5T6L6
170,0.00031542499249625876,P01008
171,0.0,P01009;P01009-2;P01009-3
172,0.0,P01011;G3V595
173,0.0,P01019
174,0.0,P01023
175,0.0,P01024
176,0.0,P01031
177,0.0,P01034
178,0.0,P01042
179,0.0,P01042-2;P01042-3
180,0.0,P01344-3;P01344;P01344-2
181,0.0001239428404782736,P01591;D6RD17;D6RHJ6
182,0.0,P01599
183,0.0,P01601
184,0.0,P01602
185,0.0,P01619
186,0.0,P01624;A0A0C4DH55;A0A0C4DH90
187,0.0003127201829992181,P01699
188,0.00022743114021004512,P01700
189,0.00028935185185185194,P01701
190,0.00047132961055601795,P01703
191,0.00012599237853286747,P01706
192,0.00023785219468202144,P01714
193,0.0,P01715
194,0.0,P01717
195,0.0002794545048066175,P01718
196,0.0,P01721
197,0.0,P01742
198,0.00021429568269238858,P01743
199,0.00033375043416392335,P01762
200,0.0,P01764
201,0.0,P01766
202,0.0,P01767
203,0.0,P01772
204,0.0,P01780
205,0.0,P01814
206,0.00011882426516572855,P01817
207,0.0,P01833
208,0.0,P01834
209,0.0,P01857;A0A0A0MS08;A0A0A0MS07
210,0.0,P01859;A0A286YEY4
211,0.0,P01860;A0A286YES1
212,0.0,P01871;A0A1B0GUU9;P01871-2
213,0.0007381715861864488,P01876;A0A286YEY1
214,0.0,P01877;A0A286YEY5
215,0.00023206163557040746,P02144;B0QYF8;F2Z2F1;Q8WVH6;B0QYF7
216,0.00013094439653795782,P02549-2;P02549
217,0.0002195394966479304,P02647;F8W696
218,0.0,P02649;H0Y7L5;E9PEV4;E7ERP7
219,0.0,P02671;P02671-2
220,0.0001227161167166622,P02675;D6REL8
221,0.0,P02679;C9JC84
222,9.605409766780657e-05,P02730;P02730-2;A0A0A0MS98
223,0.0,P02743
224,0.000138031328181807,P02745;X6RLJ0
225,0.00034194528875379943,P02747
226,0.0,P02748
227,0.0,P02749
228,0.0,P02750
229,0.0,P02751;P02751-3;P02751-8;P02751-15;P02751-14;P02751-7;P02751-17;P02751-9;P02751-6;P02751-12;P02751-4
230,0.0,P02760;S4R471
231,0.0,P02763
232,0.0,P02765;C9JV77
233,0.0,P02766;A0A087WT59;A0A087WV45
234,0.0,P02768;B7WNR0;H0YA55;D6RHD5;P02768-2;C9JKR2
235,4.252633889376644e-05,P02774;P02774-3;D6RF35;P02774-2;D6RBJ7
236,0.0,P02775
237,0.0,P02786;G3V0E5
238,0.0005444647711292333,P02787
239,0.0,P02790;Q9BS19
240,0.0009635290308881836,P02792
241,0.0,P03950
242,0.0,P03951;P03951-2
243,0.0,P04003
244,0.0002395769990878683,P04004
245,0.0,P04040
246,0.0,P04075;J3KPS3;H3BQN4;P04075-2;H3BPS8;H3BUH7;H3BR04
247,0.0,P04114
248,0.0,P04179;P04179-4;P04179-3;P04179-2;F5H4R2;F5GYZ5;F5H3C5
249,0.0,P04180;J3QSE5
250,0.0,P04196
251,5.971997965096982e-05,P04211
252,0.0,P04217;M0R009
253,0.0,P04275
254,0.00022703025992499684,P04278;I3L145;P04278-5;P04278-3;P04278-2;P04278-4;A0A0C4DGN2;B4DYU0;I3L1J1;I3L2X4
255,0.00011889339732651539,P04430
256,0.00014643491565934918,P04432;P01597
257,0.0,P04433;A0A0A0MRZ8
258,0.0,P04792;F8WE04
259,0.0,P05062;A0A3B3IS80;A0A087WXX2
260,0.0002731120097808709,P05106;H3BM21;P05106-2;P05106-3
261,0.0,P05109
262,0.00012622149837133553,P05121-2;P05121
263,0.00011118059898547703,P05154;G3V2M1
